"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2004,1,"US","US Airways Inc.","ALB","Albany, NY: Albany International",267.00,51.00,18.14,0.00,17.54,0.00,15.32,3.00,0.00,2306.00,643.00,0.00,882.00,0.00,781.00,
2004,1,"US","US Airways Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",200.00,50.00,8.85,0.10,30.59,0.00,10.45,6.00,0.00,2229.00,309.00,4.00,1324.00,0.00,592.00,
2004,1,"US","US Airways Inc.","BDL","Hartford, CT: Bradley International",479.00,86.00,29.92,0.95,26.91,0.00,28.21,3.00,1.00,3972.00,1237.00,40.00,1237.00,0.00,1458.00,
2004,1,"US","US Airways Inc.","BNA","Nashville, TN: Nashville International",236.00,45.00,12.80,0.38,23.41,0.00,8.41,1.00,0.00,1509.00,412.00,6.00,753.00,0.00,338.00,
2004,1,"US","US Airways Inc.","BOS","Boston, MA: Logan International",1616.00,197.00,48.65,3.19,78.72,0.00,66.44,43.00,0.00,9323.00,2170.00,78.00,3367.00,0.00,3708.00,
2004,1,"US","US Airways Inc.","BTV","Burlington, VT: Burlington International",31.00,9.00,1.54,0.10,2.12,0.00,5.24,0.00,0.00,630.00,49.00,27.00,208.00,0.00,346.00,
2004,1,"US","US Airways Inc.","BUF","Buffalo, NY: Buffalo Niagara International",274.00,58.00,17.64,0.00,18.91,0.00,21.45,2.00,0.00,2104.00,603.00,0.00,708.00,0.00,793.00,
2004,1,"US","US Airways Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",455.00,104.00,25.17,0.73,35.99,0.00,42.11,3.00,0.00,4749.00,948.00,80.00,1611.00,0.00,2110.00,
2004,1,"US","US Airways Inc.","CHS","Charleston, SC: Charleston AFB/International",150.00,14.00,3.04,0.64,5.88,0.00,4.44,3.00,0.00,558.00,96.00,30.00,245.00,0.00,187.00,
2004,1,"US","US Airways Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",31.00,5.00,2.53,0.08,1.12,0.00,1.27,0.00,0.00,207.00,93.00,5.00,69.00,0.00,40.00,
2004,1,"US","US Airways Inc.","CLT","Charlotte, NC: Charlotte Douglas International",7196.00,986.00,173.88,20.50,415.04,0.00,376.58,114.00,15.00,39612.00,7718.00,1039.00,13640.00,0.00,17215.00,
2004,1,"US","US Airways Inc.","CMH","Columbus, OH: Port Columbus International",177.00,36.00,11.25,1.42,9.97,0.00,13.37,1.00,0.00,1775.00,523.00,136.00,535.00,0.00,581.00,
2004,1,"US","US Airways Inc.","DCA","Washington, DC: Ronald Reagan Washington National",2079.00,220.00,41.07,5.65,97.54,0.00,75.74,33.00,1.00,8022.00,1413.00,308.00,2980.00,0.00,3321.00,
2004,1,"US","US Airways Inc.","DEN","Denver, CO: Denver International",274.00,71.00,20.46,0.47,32.98,0.00,17.09,1.00,0.00,2701.00,844.00,121.00,1017.00,0.00,719.00,
2004,1,"US","US Airways Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",283.00,74.00,13.51,0.22,49.49,0.00,10.79,3.00,0.00,3129.00,638.00,22.00,1785.00,0.00,684.00,
2004,1,"US","US Airways Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",89.00,34.00,7.61,0.10,18.18,0.00,8.12,1.00,0.00,1280.00,258.00,13.00,612.00,0.00,397.00,
2004,1,"US","US Airways Inc.","EGE","Eagle, CO: Eagle County Regional",14.00,2.00,0.04,0.00,1.00,0.00,0.96,1.00,3.00,271.00,9.00,0.00,52.00,0.00,210.00,
2004,1,"US","US Airways Inc.","EWR","Newark, NJ: Newark Liberty International",317.00,61.00,11.10,0.71,42.18,0.00,7.01,11.00,0.00,2561.00,374.00,80.00,1757.00,0.00,350.00,
2004,1,"US","US Airways Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",611.00,172.00,44.36,1.88,72.83,0.00,52.93,4.00,2.00,8297.00,2032.00,96.00,3138.00,0.00,3031.00,
2004,1,"US","US Airways Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",238.00,27.00,8.69,0.95,10.30,0.00,7.05,10.00,0.00,1328.00,238.00,116.00,578.00,0.00,396.00,
2004,1,"US","US Airways Inc.","IAD","Washington, DC: Washington Dulles International",118.00,13.00,3.32,0.68,4.17,0.00,4.83,3.00,0.00,772.00,119.00,91.00,211.00,0.00,351.00,
2004,1,"US","US Airways Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",283.00,70.00,15.25,0.23,39.12,0.00,15.41,0.00,0.00,2978.00,552.00,26.00,1458.00,0.00,942.00,
2004,1,"US","US Airways Inc.","ILM","Wilmington, NC: Wilmington International",150.00,11.00,2.22,0.74,4.09,0.00,3.95,7.00,0.00,454.00,76.00,27.00,130.00,0.00,221.00,
2004,1,"US","US Airways Inc.","IND","Indianapolis, IN: Indianapolis International",260.00,56.00,14.64,0.19,32.42,0.00,8.74,6.00,0.00,1976.00,491.00,10.00,1136.00,0.00,339.00,
2004,1,"US","US Airways Inc.","JAX","Jacksonville, FL: Jacksonville International",295.00,40.00,9.63,0.41,17.32,0.00,12.64,2.00,0.00,1934.00,326.00,38.00,888.00,0.00,682.00,
2004,1,"US","US Airways Inc.","LAS","Las Vegas, NV: McCarran International",300.00,97.00,23.46,0.56,42.40,0.00,30.59,3.00,1.00,5190.00,1051.00,37.00,1563.00,0.00,2539.00,
2004,1,"US","US Airways Inc.","LAX","Los Angeles, CA: Los Angeles International",320.00,104.00,41.91,1.69,40.83,0.00,19.58,0.00,2.00,4937.00,1944.00,47.00,1486.00,0.00,1460.00,
2004,1,"US","US Airways Inc.","LGA","New York, NY: LaGuardia",1363.00,203.00,33.45,3.63,131.33,0.00,34.59,50.00,0.00,7581.00,1389.00,261.00,4552.00,0.00,1379.00,
2004,1,"US","US Airways Inc.","MCI","Kansas City, MO: Kansas City International",305.00,76.00,15.43,0.33,40.69,0.00,19.55,3.00,0.00,2782.00,525.00,6.00,1361.00,0.00,890.00,
2004,1,"US","US Airways Inc.","MCO","Orlando, FL: Orlando International",848.00,207.00,66.22,1.05,79.59,0.00,60.14,2.00,0.00,10210.00,3185.00,65.00,3255.00,0.00,3705.00,
2004,1,"US","US Airways Inc.","MDT","Harrisburg, PA: Harrisburg International",124.00,21.00,3.92,0.27,8.92,0.00,7.89,0.00,0.00,932.00,164.00,22.00,377.00,0.00,369.00,
2004,1,"US","US Airways Inc.","MHT","Manchester, NH: Manchester-Boston Regional",279.00,67.00,20.01,0.00,24.31,0.00,22.68,3.00,1.00,2785.00,807.00,0.00,967.00,0.00,1011.00,
2004,1,"US","US Airways Inc.","MIA","Miami, FL: Miami International",306.00,95.00,28.61,0.37,39.23,0.00,26.79,1.00,0.00,3943.00,1040.00,18.00,1601.00,0.00,1284.00,
2004,1,"US","US Airways Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",181.00,51.00,14.85,0.21,24.12,0.00,11.81,5.00,0.00,2182.00,649.00,18.00,937.00,0.00,578.00,
2004,1,"US","US Airways Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",332.00,70.00,20.90,0.43,31.91,0.00,16.76,1.00,1.00,3294.00,1034.00,17.00,1206.00,0.00,1037.00,
2004,1,"US","US Airways Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",154.00,13.00,2.64,0.56,4.41,0.00,5.40,3.00,0.00,693.00,92.00,62.00,243.00,0.00,296.00,
2004,1,"US","US Airways Inc.","ORD","Chicago, IL: Chicago O'Hare International",495.00,219.00,30.86,1.43,152.54,0.00,34.18,45.00,1.00,11905.00,1290.00,157.00,8286.00,0.00,2172.00,
2004,1,"US","US Airways Inc.","ORF","Norfolk, VA: Norfolk International",242.00,36.00,8.41,0.53,10.60,0.00,16.46,2.00,0.00,1556.00,301.00,58.00,419.00,0.00,778.00,
2004,1,"US","US Airways Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",367.00,100.00,22.98,0.63,50.08,0.00,26.31,1.00,0.00,4326.00,806.00,41.00,2050.00,0.00,1429.00,
2004,1,"US","US Airways Inc.","PHL","Philadelphia, PA: Philadelphia International",5245.00,1050.00,128.11,21.94,523.55,0.00,376.41,90.00,13.00,50182.00,6071.00,1094.00,20381.00,0.00,22636.00,
2004,1,"US","US Airways Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",243.00,61.00,14.52,0.33,35.01,0.00,11.14,0.00,0.00,2353.00,779.00,7.00,1002.00,0.00,565.00,
2004,1,"US","US Airways Inc.","PIT","Pittsburgh, PA: Pittsburgh International",3456.00,522.00,87.97,13.41,198.55,0.00,222.07,50.00,2.00,21817.00,3341.00,849.00,6122.00,0.00,11505.00,
2004,1,"US","US Airways Inc.","PNS","Pensacola, FL: Pensacola International",93.00,18.00,3.44,1.00,8.21,0.00,5.35,0.00,0.00,829.00,149.00,88.00,375.00,0.00,217.00,
2004,1,"US","US Airways Inc.","PVD","Providence, RI: Theodore Francis Green State",502.00,77.00,23.20,0.76,23.52,0.00,29.52,6.00,0.00,3652.00,1009.00,24.00,1063.00,0.00,1556.00,
2004,1,"US","US Airways Inc.","PWM","Portland, ME: Portland International Jetport",93.00,15.00,6.09,0.00,2.62,0.00,6.29,2.00,1.00,895.00,421.00,0.00,104.00,0.00,370.00,
2004,1,"US","US Airways Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",400.00,59.00,20.11,0.45,22.46,0.00,15.98,8.00,0.00,2640.00,723.00,48.00,1051.00,0.00,818.00,
2004,1,"US","US Airways Inc.","RIC","Richmond, VA: Richmond International",256.00,38.00,14.51,0.95,8.27,0.00,14.27,3.00,0.00,1846.00,625.00,104.00,499.00,0.00,618.00,
2004,1,"US","US Airways Inc.","ROC","Rochester, NY: Greater Rochester International",124.00,25.00,7.50,0.20,11.76,0.00,5.53,0.00,0.00,1153.00,307.00,12.00,525.00,0.00,309.00,
2004,1,"US","US Airways Inc.","RSW","Fort Myers, FL: Southwest Florida International",341.00,67.00,9.68,0.09,35.91,0.00,21.32,1.00,1.00,2707.00,385.00,8.00,1293.00,0.00,1021.00,
2004,1,"US","US Airways Inc.","SAN","San Diego, CA: San Diego International",167.00,52.00,14.91,0.00,22.61,0.00,14.49,0.00,2.00,2421.00,552.00,0.00,967.00,0.00,902.00,
2004,1,"US","US Airways Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",154.00,15.00,0.92,0.09,7.42,0.00,6.58,5.00,0.00,572.00,34.00,5.00,297.00,0.00,236.00,
2004,1,"US","US Airways Inc.","SEA","Seattle, WA: Seattle/Tacoma International",142.00,50.00,7.47,0.00,23.12,0.00,19.42,0.00,3.00,2348.00,325.00,0.00,903.00,0.00,1120.00,
2004,1,"US","US Airways Inc.","SFO","San Francisco, CA: San Francisco International",264.00,84.00,20.56,0.19,48.22,0.00,15.03,0.00,7.00,3264.00,861.00,6.00,1721.00,0.00,676.00,
2004,1,"US","US Airways Inc.","SJU","San Juan, PR: Luis Munoz Marin International",228.00,83.00,35.63,2.90,33.85,0.00,10.63,3.00,0.00,5216.00,2722.00,166.00,1582.00,0.00,746.00,
2004,1,"US","US Airways Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",62.00,12.00,2.00,0.00,6.31,0.00,3.69,0.00,0.00,473.00,65.00,0.00,207.00,0.00,201.00,
2004,1,"US","US Airways Inc.","STT","Charlotte Amalie, VI: Cyril E King",67.00,27.00,12.43,0.00,10.14,0.00,4.43,0.00,0.00,1656.00,700.00,0.00,390.00,0.00,566.00,
2004,1,"US","US Airways Inc.","STX","Christiansted, VI: Henry E. Rohlsen",5.00,2.00,0.69,0.00,0.63,0.00,0.67,0.00,0.00,61.00,20.00,0.00,12.00,0.00,29.00,
2004,1,"US","US Airways Inc.","SYR","Syracuse, NY: Syracuse Hancock International",146.00,23.00,6.58,0.76,7.56,0.00,8.09,0.00,0.00,1034.00,265.00,13.00,320.00,0.00,436.00,
2004,1,"US","US Airways Inc.","TPA","Tampa, FL: Tampa International",668.00,153.00,37.22,1.09,68.96,0.00,45.73,1.00,0.00,6294.00,1251.00,117.00,2815.00,0.00,2111.00,
2004,2,"US","US Airways Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",23.00,2.00,0.85,0.00,0.60,0.00,0.56,0.00,0.00,188.00,20.00,0.00,103.00,0.00,65.00,
2004,2,"US","US Airways Inc.","ALB","Albany, NY: Albany International",263.00,38.00,14.23,0.02,11.90,0.00,11.86,1.00,0.00,1699.00,562.00,2.00,453.00,0.00,682.00,
2004,2,"US","US Airways Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",161.00,62.00,6.31,1.43,48.38,0.00,5.88,6.00,0.00,3316.00,186.00,127.00,2587.00,0.00,416.00,
2004,2,"US","US Airways Inc.","AVP","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",23.00,1.00,0.26,0.00,0.00,0.00,0.74,1.00,0.00,43.00,11.00,0.00,0.00,0.00,32.00,
2004,2,"US","US Airways Inc.","BDL","Hartford, CT: Bradley International",448.00,61.00,26.88,1.08,17.36,0.00,15.69,2.00,0.00,2695.00,1257.00,24.00,718.00,0.00,696.00,
2004,2,"US","US Airways Inc.","BNA","Nashville, TN: Nashville International",194.00,23.00,5.60,0.51,8.86,0.00,8.03,1.00,0.00,1062.00,165.00,53.00,413.00,0.00,431.00,
2004,2,"US","US Airways Inc.","BOS","Boston, MA: Logan International",1566.00,168.00,48.01,0.40,63.14,0.00,56.45,26.00,0.00,6929.00,1624.00,52.00,2428.00,0.00,2825.00,
2004,2,"US","US Airways Inc.","BTV","Burlington, VT: Burlington International",29.00,7.00,4.50,0.00,0.55,0.00,1.95,0.00,0.00,338.00,141.00,0.00,34.00,0.00,163.00,
2004,2,"US","US Airways Inc.","BUF","Buffalo, NY: Buffalo Niagara International",260.00,34.00,12.67,0.00,7.79,0.00,13.54,3.00,0.00,1328.00,457.00,0.00,194.00,0.00,677.00,
2004,2,"US","US Airways Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",430.00,85.00,30.38,0.76,21.42,0.00,32.44,5.00,1.00,3737.00,1090.00,206.00,878.00,0.00,1563.00,
2004,2,"US","US Airways Inc.","CHS","Charleston, SC: Charleston AFB/International",141.00,18.00,4.48,1.00,7.27,0.00,5.25,4.00,0.00,1077.00,247.00,167.00,412.00,0.00,251.00,
2004,2,"US","US Airways Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",29.00,4.00,0.57,0.01,0.75,0.00,2.67,0.00,0.00,314.00,12.00,2.00,172.00,0.00,128.00,
2004,2,"US","US Airways Inc.","CLT","Charlotte, NC: Charlotte Douglas International",6686.00,871.00,135.52,19.05,383.62,0.00,332.81,95.00,5.00,36859.00,6699.00,1628.00,11856.00,0.00,16676.00,
2004,2,"US","US Airways Inc.","CMH","Columbus, OH: Port Columbus International",144.00,23.00,8.50,0.18,4.73,0.00,9.60,1.00,0.00,1137.00,241.00,36.00,432.00,0.00,428.00,
2004,2,"US","US Airways Inc.","DCA","Washington, DC: Ronald Reagan Washington National",2010.00,149.00,33.70,2.83,69.28,0.00,43.19,18.00,2.00,5509.00,1293.00,174.00,2057.00,0.00,1985.00,
2004,2,"US","US Airways Inc.","DEN","Denver, CO: Denver International",260.00,33.00,11.19,0.00,8.07,0.00,13.74,1.00,0.00,1449.00,460.00,0.00,215.00,0.00,774.00,
2004,2,"US","US Airways Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",266.00,65.00,14.51,0.30,35.85,0.00,14.34,2.00,0.00,2719.00,648.00,21.00,1277.00,0.00,773.00,
2004,2,"US","US Airways Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",60.00,7.00,1.00,0.00,2.74,0.00,3.26,0.00,0.00,303.00,32.00,0.00,161.00,0.00,110.00,
2004,2,"US","US Airways Inc.","EGE","Eagle, CO: Eagle County Regional",13.00,1.00,0.68,0.00,0.32,0.00,0.00,1.00,0.00,37.00,25.00,0.00,12.00,0.00,0.00,
2004,2,"US","US Airways Inc.","EWR","Newark, NJ: Newark Liberty International",257.00,43.00,2.84,0.18,31.17,0.00,8.80,11.00,1.00,2046.00,72.00,18.00,1484.00,0.00,472.00,
2004,2,"US","US Airways Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",622.00,185.00,37.87,1.17,88.03,0.00,57.93,2.00,0.00,8487.00,1435.00,65.00,3410.00,0.00,3577.00,
2004,2,"US","US Airways Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",193.00,24.00,10.40,0.00,5.82,0.00,7.78,7.00,0.00,934.00,321.00,0.00,310.00,0.00,303.00,
2004,2,"US","US Airways Inc.","IAD","Washington, DC: Washington Dulles International",112.00,10.00,4.83,0.89,2.54,0.00,1.74,3.00,0.00,609.00,169.00,287.00,86.00,0.00,67.00,
2004,2,"US","US Airways Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",266.00,63.00,10.15,1.16,45.03,0.00,6.67,2.00,0.00,2734.00,360.00,267.00,1704.00,0.00,403.00,
2004,2,"US","US Airways Inc.","ILM","Wilmington, NC: Wilmington International",116.00,15.00,1.85,0.17,6.41,0.00,6.57,5.00,0.00,658.00,71.00,11.00,319.00,0.00,257.00,
2004,2,"US","US Airways Inc.","IND","Indianapolis, IN: Indianapolis International",250.00,35.00,10.61,1.26,12.07,0.00,11.06,3.00,0.00,1917.00,475.00,25.00,710.00,0.00,707.00,
2004,2,"US","US Airways Inc.","JAX","Jacksonville, FL: Jacksonville International",284.00,53.00,16.22,1.80,18.42,0.00,16.56,2.00,0.00,2194.00,534.00,251.00,685.00,0.00,724.00,
2004,2,"US","US Airways Inc.","LAS","Las Vegas, NV: McCarran International",304.00,77.00,25.03,0.14,22.52,0.00,29.31,2.00,2.00,5104.00,1165.00,32.00,1507.00,0.00,2400.00,
2004,2,"US","US Airways Inc.","LAX","Los Angeles, CA: Los Angeles International",302.00,62.00,26.59,1.02,16.13,0.00,18.26,2.00,1.00,2771.00,1051.00,47.00,585.00,0.00,1088.00,
2004,2,"US","US Airways Inc.","LGA","New York, NY: LaGuardia",1310.00,134.00,20.01,2.33,78.62,0.00,33.04,17.00,0.00,5580.00,783.00,264.00,2581.00,0.00,1952.00,
2004,2,"US","US Airways Inc.","MCI","Kansas City, MO: Kansas City International",233.00,35.00,5.79,0.00,15.21,0.00,14.00,4.00,0.00,1561.00,318.00,0.00,550.00,0.00,693.00,
2004,2,"US","US Airways Inc.","MCO","Orlando, FL: Orlando International",816.00,206.00,64.56,1.06,72.65,0.00,67.73,4.00,1.00,10602.00,3500.00,111.00,3025.00,0.00,3966.00,
2004,2,"US","US Airways Inc.","MDT","Harrisburg, PA: Harrisburg International",113.00,15.00,3.91,0.07,4.85,0.00,6.17,1.00,0.00,630.00,93.00,6.00,298.00,0.00,233.00,
2004,2,"US","US Airways Inc.","MHT","Manchester, NH: Manchester-Boston Regional",253.00,34.00,12.59,0.88,11.54,0.00,8.99,1.00,0.00,1488.00,454.00,43.00,487.00,0.00,504.00,
2004,2,"US","US Airways Inc.","MIA","Miami, FL: Miami International",295.00,110.00,23.74,1.27,57.26,0.00,27.73,1.00,0.00,4314.00,800.00,62.00,2015.00,0.00,1437.00,
2004,2,"US","US Airways Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",150.00,25.00,6.95,0.26,9.51,0.00,8.28,2.00,0.00,1118.00,265.00,28.00,424.00,0.00,401.00,
2004,2,"US","US Airways Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",325.00,59.00,11.37,1.58,31.57,0.00,14.48,1.00,2.00,2216.00,324.00,138.00,1162.00,0.00,592.00,
2004,2,"US","US Airways Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",145.00,13.00,3.59,1.29,5.12,0.00,3.01,1.00,0.00,641.00,128.00,102.00,295.00,0.00,116.00,
2004,2,"US","US Airways Inc.","ORD","Chicago, IL: Chicago O'Hare International",465.00,123.00,15.41,1.18,85.24,0.00,21.16,19.00,0.00,5833.00,616.00,60.00,3927.00,0.00,1230.00,
2004,2,"US","US Airways Inc.","ORF","Norfolk, VA: Norfolk International",225.00,29.00,11.57,0.83,6.33,0.00,10.27,1.00,0.00,1633.00,589.00,45.00,395.00,0.00,604.00,
2004,2,"US","US Airways Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",388.00,109.00,18.62,1.17,63.79,0.00,25.42,0.00,0.00,4523.00,701.00,43.00,2107.00,0.00,1672.00,
2004,2,"US","US Airways Inc.","PHL","Philadelphia, PA: Philadelphia International",4839.00,771.00,94.30,10.80,391.83,0.00,274.07,57.00,5.00,36488.00,5223.00,623.00,16135.00,0.00,14507.00,
2004,2,"US","US Airways Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",231.00,38.00,12.08,0.97,11.90,0.00,13.04,0.00,0.00,1256.00,284.00,37.00,284.00,0.00,651.00,
2004,2,"US","US Airways Inc.","PIT","Pittsburgh, PA: Pittsburgh International",3153.00,350.00,71.32,6.50,118.10,0.00,154.08,35.00,2.00,14069.00,3013.00,584.00,3657.00,0.00,6815.00,
2004,2,"US","US Airways Inc.","PNS","Pensacola, FL: Pensacola International",87.00,17.00,5.19,0.46,6.83,0.00,4.51,1.00,0.00,980.00,138.00,96.00,449.00,0.00,297.00,
2004,2,"US","US Airways Inc.","PVD","Providence, RI: Theodore Francis Green State",453.00,59.00,21.77,0.63,11.89,0.00,24.71,3.00,0.00,2485.00,792.00,55.00,408.00,0.00,1230.00,
2004,2,"US","US Airways Inc.","PWM","Portland, ME: Portland International Jetport",20.00,5.00,1.63,0.00,0.68,0.00,2.69,2.00,0.00,298.00,60.00,0.00,28.00,0.00,210.00,
2004,2,"US","US Airways Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",352.00,55.00,20.89,0.14,20.82,0.00,13.15,8.00,0.00,2065.00,695.00,15.00,700.00,0.00,655.00,
2004,2,"US","US Airways Inc.","RIC","Richmond, VA: Richmond International",214.00,22.00,8.58,0.18,4.73,0.00,8.50,5.00,0.00,1081.00,264.00,45.00,415.00,0.00,357.00,
2004,2,"US","US Airways Inc.","ROC","Rochester, NY: Greater Rochester International",93.00,12.00,4.75,0.00,1.32,0.00,5.93,1.00,0.00,429.00,134.00,0.00,86.00,0.00,209.00,
2004,2,"US","US Airways Inc.","RSW","Fort Myers, FL: Southwest Florida International",341.00,78.00,13.32,0.10,41.47,0.00,23.12,0.00,3.00,3263.00,498.00,15.00,1460.00,0.00,1290.00,
2004,2,"US","US Airways Inc.","SAN","San Diego, CA: San Diego International",144.00,21.00,6.35,0.00,8.75,0.00,5.90,0.00,0.00,739.00,197.00,0.00,206.00,0.00,336.00,
2004,2,"US","US Airways Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",145.00,20.00,1.11,0.43,10.21,0.00,8.25,2.00,0.00,868.00,68.00,27.00,399.00,0.00,374.00,
2004,2,"US","US Airways Inc.","SEA","Seattle, WA: Seattle/Tacoma International",116.00,11.00,2.96,0.00,0.81,0.00,7.22,0.00,4.00,395.00,107.00,0.00,15.00,0.00,273.00,
2004,2,"US","US Airways Inc.","SFO","San Francisco, CA: San Francisco International",252.00,49.00,9.01,0.00,25.33,0.00,14.66,1.00,1.00,2845.00,459.00,0.00,1235.00,0.00,1151.00,
2004,2,"US","US Airways Inc.","SJU","San Juan, PR: Luis Munoz Marin International",213.00,52.00,26.16,0.33,20.63,0.00,4.89,5.00,0.00,2135.00,1120.00,18.00,651.00,0.00,346.00,
2004,2,"US","US Airways Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",80.00,15.00,2.30,1.06,8.43,0.00,3.21,1.00,0.00,820.00,63.00,119.00,434.00,0.00,204.00,
2004,2,"US","US Airways Inc.","STT","Charlotte Amalie, VI: Cyril E King",62.00,20.00,9.83,0.00,5.03,0.00,5.14,0.00,0.00,984.00,450.00,0.00,236.00,0.00,298.00,
2004,2,"US","US Airways Inc.","STX","Christiansted, VI: Henry E. Rohlsen",4.00,2.00,1.53,0.00,0.18,0.00,0.29,0.00,0.00,62.00,44.00,0.00,7.00,0.00,11.00,
2004,2,"US","US Airways Inc.","SYR","Syracuse, NY: Syracuse Hancock International",140.00,12.00,5.86,0.00,2.06,0.00,4.08,1.00,0.00,492.00,181.00,0.00,55.00,0.00,256.00,
2004,2,"US","US Airways Inc.","TPA","Tampa, FL: Tampa International",650.00,140.00,32.87,1.66,61.00,0.00,44.47,0.00,0.00,5993.00,1116.00,166.00,2253.00,0.00,2458.00,
2004,3,"US","US Airways Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",31.00,2.00,1.60,0.00,0.09,0.00,0.31,0.00,1.00,49.00,39.00,0.00,3.00,0.00,7.00,
2004,3,"US","US Airways Inc.","ALB","Albany, NY: Albany International",283.00,61.00,19.75,0.00,17.20,0.00,24.05,0.00,1.00,2234.00,755.00,0.00,507.00,0.00,972.00,
2004,3,"US","US Airways Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",166.00,40.00,7.05,0.00,21.75,0.00,11.19,0.00,0.00,1573.00,285.00,0.00,719.00,0.00,569.00,
2004,3,"US","US Airways Inc.","AVP","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",31.00,2.00,0.07,0.00,0.00,0.00,1.93,2.00,0.00,83.00,4.00,0.00,0.00,0.00,79.00,
2004,3,"US","US Airways Inc.","BDL","Hartford, CT: Bradley International",479.00,70.00,21.12,0.51,22.35,0.00,26.02,0.00,0.00,2501.00,783.00,20.00,529.00,0.00,1169.00,
2004,3,"US","US Airways Inc.","BNA","Nashville, TN: Nashville International",205.00,19.00,6.95,0.00,5.11,0.00,6.94,0.00,0.00,562.00,219.00,0.00,148.00,0.00,195.00,
2004,3,"US","US Airways Inc.","BOS","Boston, MA: Logan International",1708.00,248.00,48.92,0.75,106.06,0.00,92.27,35.00,0.00,10731.00,2071.00,20.00,4339.00,0.00,4301.00,
2004,3,"US","US Airways Inc.","BTV","Burlington, VT: Burlington International",31.00,22.00,6.81,0.00,3.62,0.00,11.57,0.00,0.00,1362.00,325.00,0.00,132.00,0.00,905.00,
2004,3,"US","US Airways Inc.","BUF","Buffalo, NY: Buffalo Niagara International",279.00,50.00,19.88,1.48,14.10,0.00,14.55,2.00,0.00,2104.00,781.00,39.00,449.00,0.00,835.00,
2004,3,"US","US Airways Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",461.00,67.00,22.43,0.00,17.79,0.00,26.78,1.00,0.00,2874.00,955.00,0.00,510.00,0.00,1409.00,
2004,3,"US","US Airways Inc.","CHS","Charleston, SC: Charleston AFB/International",150.00,20.00,2.02,1.00,8.42,0.00,8.57,0.00,0.00,810.00,51.00,17.00,163.00,0.00,579.00,
2004,3,"US","US Airways Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",31.00,4.00,0.23,0.00,0.13,0.00,3.64,0.00,0.00,217.00,16.00,0.00,6.00,0.00,195.00,
2004,3,"US","US Airways Inc.","CLT","Charlotte, NC: Charlotte Douglas International",7154.00,715.00,123.74,6.53,258.25,0.00,326.48,46.00,1.00,27429.00,5301.00,319.00,6974.00,0.00,14835.00,
2004,3,"US","US Airways Inc.","CMH","Columbus, OH: Port Columbus International",143.00,19.00,6.80,0.00,5.30,0.00,6.90,1.00,0.00,832.00,257.00,0.00,233.00,0.00,342.00,
