"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2004,1,"DL","Delta Air Lines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",180.00,33.00,9.10,0.68,14.93,0.00,8.30,1.00,0.00,1602.00,441.00,19.00,567.00,0.00,575.00,
2004,1,"DL","Delta Air Lines Inc.","ALB","Albany, NY: Albany International",202.00,54.00,20.37,0.35,18.61,0.00,14.67,2.00,0.00,2181.00,903.00,29.00,665.00,0.00,584.00,
2004,1,"DL","Delta Air Lines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",62.00,29.00,8.94,0.13,11.80,0.00,8.14,0.00,0.00,1325.00,524.00,8.00,391.00,0.00,402.00,
2004,1,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",17199.00,3578.00,538.77,102.81,2270.81,10.43,655.18,408.00,15.00,166048.00,33347.00,9032.00,91200.00,667.00,31802.00,
2004,1,"DL","Delta Air Lines Inc.","AUS","Austin, TX: Austin - Bergstrom International",209.00,45.00,13.81,2.14,17.58,0.00,11.46,4.00,0.00,2123.00,906.00,157.00,455.00,0.00,605.00,
2004,1,"DL","Delta Air Lines Inc.","BDL","Hartford, CT: Bradley International",532.00,110.00,28.87,1.37,59.19,0.00,20.57,4.00,0.00,3992.00,1203.00,61.00,1749.00,0.00,979.00,
2004,1,"DL","Delta Air Lines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",295.00,49.00,12.39,1.58,23.99,0.00,11.04,11.00,0.00,1876.00,598.00,28.00,739.00,0.00,511.00,
2004,1,"DL","Delta Air Lines Inc.","BIL","Billings, MT: Billings Logan International",3.00,1.00,0.47,0.00,0.53,0.00,0.00,0.00,0.00,32.00,15.00,0.00,17.00,0.00,0.00,
2004,1,"DL","Delta Air Lines Inc.","BNA","Nashville, TN: Nashville International",234.00,49.00,9.79,1.29,19.79,0.00,18.13,5.00,0.00,1790.00,283.00,110.00,525.00,0.00,872.00,
2004,1,"DL","Delta Air Lines Inc.","BOI","Boise, ID: Boise Air Terminal",62.00,10.00,0.88,0.62,5.68,0.00,2.83,0.00,0.00,342.00,25.00,37.00,171.00,0.00,109.00,
2004,1,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1537.00,230.00,49.87,3.62,100.16,0.00,76.35,25.00,1.00,8947.00,2164.00,214.00,3016.00,0.00,3553.00,
2004,1,"DL","Delta Air Lines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",57.00,15.00,2.17,0.00,11.34,0.00,1.48,1.00,2.00,401.00,103.00,0.00,236.00,0.00,62.00,
2004,1,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",427.00,92.00,19.82,2.96,49.92,0.00,19.30,9.00,0.00,3443.00,778.00,216.00,1599.00,0.00,850.00,
2004,1,"DL","Delta Air Lines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",60.00,19.00,2.81,0.00,9.00,0.00,7.20,1.00,0.00,699.00,104.00,0.00,351.00,0.00,244.00,
2004,1,"DL","Delta Air Lines Inc.","CAE","Columbia, SC: Columbia Metropolitan",117.00,30.00,11.15,0.29,13.20,0.00,5.37,10.00,0.00,827.00,347.00,6.00,292.00,0.00,182.00,
2004,1,"DL","Delta Air Lines Inc.","CHS","Charleston, SC: Charleston AFB/International",156.00,34.00,9.42,0.85,10.83,0.00,12.91,4.00,0.00,1263.00,397.00,20.00,324.00,0.00,522.00,
2004,1,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",297.00,67.00,16.73,0.51,35.14,0.00,14.62,16.00,1.00,2683.00,913.00,68.00,1038.00,0.00,664.00,
2004,1,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",241.00,49.00,9.63,0.36,26.67,0.00,12.34,15.00,0.00,1688.00,411.00,14.00,618.00,0.00,645.00,
2004,1,"DL","Delta Air Lines Inc.","CMH","Columbus, OH: Port Columbus International",296.00,55.00,18.04,2.18,20.56,0.00,14.22,6.00,1.00,2059.00,752.00,70.00,699.00,0.00,538.00,
2004,1,"DL","Delta Air Lines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",61.00,13.00,1.34,0.00,11.66,0.00,0.00,1.00,0.00,386.00,92.00,0.00,294.00,0.00,0.00,
2004,1,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",4652.00,779.00,154.65,24.29,418.95,2.65,178.46,130.00,9.00,32413.00,8960.00,1615.00,12733.00,77.00,9028.00,
2004,1,"DL","Delta Air Lines Inc.","DAB","Daytona Beach, FL: Daytona Beach International",153.00,35.00,13.36,0.42,6.50,0.00,14.73,1.00,0.00,1717.00,568.00,15.00,207.00,0.00,927.00,
2004,1,"DL","Delta Air Lines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",212.00,43.00,15.87,0.35,13.61,0.00,13.17,6.00,1.00,1868.00,838.00,35.00,387.00,0.00,608.00,
2004,1,"DL","Delta Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",980.00,160.00,41.01,3.23,89.20,0.00,26.56,45.00,2.00,5298.00,1598.00,225.00,2574.00,0.00,901.00,
2004,1,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",526.00,130.00,36.88,2.52,67.77,0.00,22.82,3.00,1.00,4689.00,1352.00,413.00,1939.00,0.00,985.00,
2004,1,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1785.00,325.00,85.18,12.02,174.36,0.00,53.44,42.00,0.00,13377.00,4603.00,604.00,5687.00,0.00,2483.00,
2004,1,"DL","Delta Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",260.00,61.00,15.29,0.38,31.03,0.00,14.29,19.00,0.00,2003.00,591.00,22.00,823.00,0.00,567.00,
2004,1,"DL","Delta Air Lines Inc.","EGE","Eagle, CO: Eagle County Regional",36.00,18.00,6.09,0.00,9.40,0.00,2.50,1.00,2.00,667.00,331.00,0.00,250.00,0.00,86.00,
2004,1,"DL","Delta Air Lines Inc.","ELP","El Paso, TX: El Paso International",31.00,11.00,0.94,0.00,3.97,0.00,6.08,0.00,0.00,445.00,41.00,0.00,117.00,0.00,287.00,
2004,1,"DL","Delta Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",686.00,176.00,27.58,1.61,111.56,0.00,35.26,22.00,0.00,8147.00,1375.00,70.00,4792.00,0.00,1910.00,
2004,1,"DL","Delta Air Lines Inc.","FCA","Kalispell, MT: Glacier Park International",11.00,5.00,2.35,0.00,0.60,0.00,2.05,0.00,1.00,192.00,92.00,0.00,36.00,0.00,64.00,
2004,1,"DL","Delta Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",917.00,216.00,51.59,12.83,104.62,1.00,45.95,3.00,3.00,9096.00,2336.00,629.00,3830.00,87.00,2214.00,
2004,1,"DL","Delta Air Lines Inc.","GEG","Spokane, WA: Spokane International",8.00,4.00,0.99,0.58,0.58,0.00,1.85,0.00,0.00,170.00,73.00,21.00,20.00,0.00,56.00,
2004,1,"DL","Delta Air Lines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",54.00,13.00,6.76,0.00,5.39,0.00,0.85,1.00,0.00,506.00,358.00,0.00,124.00,0.00,24.00,
2004,1,"DL","Delta Air Lines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",293.00,51.00,10.03,0.79,22.92,0.00,17.26,12.00,0.00,1956.00,460.00,28.00,725.00,0.00,743.00,
2004,1,"DL","Delta Air Lines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",153.00,22.00,6.22,0.00,6.46,0.00,9.32,7.00,0.00,933.00,379.00,0.00,175.00,0.00,379.00,
2004,1,"DL","Delta Air Lines Inc.","HDN","Hayden, CO: Yampa Valley",36.00,12.00,3.58,0.83,6.78,0.00,0.81,0.00,0.00,416.00,99.00,44.00,247.00,0.00,26.00,
2004,1,"DL","Delta Air Lines Inc.","HLN","Helena, MT: Helena Regional",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2004,1,"DL","Delta Air Lines Inc.","HNL","Honolulu, HI: Honolulu International",150.00,61.00,17.65,0.74,38.99,0.00,3.63,1.00,1.00,3749.00,1400.00,94.00,1450.00,0.00,805.00,
2004,1,"DL","Delta Air Lines Inc.","HOU","Houston, TX: William P Hobby",176.00,29.00,7.56,0.61,11.80,0.00,9.03,1.00,0.00,1161.00,270.00,22.00,289.00,0.00,580.00,
2004,1,"DL","Delta Air Lines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",114.00,26.00,8.04,0.38,8.56,0.00,9.02,8.00,0.00,858.00,297.00,6.00,191.00,0.00,364.00,
2004,1,"DL","Delta Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",461.00,77.00,18.57,0.81,30.76,0.00,26.87,17.00,0.00,2713.00,729.00,32.00,926.00,0.00,1026.00,
2004,1,"DL","Delta Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",279.00,86.00,19.75,1.08,42.38,0.00,22.79,5.00,0.00,3625.00,910.00,32.00,1383.00,0.00,1300.00,
2004,1,"DL","Delta Air Lines Inc.","IND","Indianapolis, IN: Indianapolis International",263.00,50.00,15.50,0.03,23.24,0.00,11.23,6.00,0.00,2083.00,598.00,5.00,854.00,0.00,626.00,
2004,1,"DL","Delta Air Lines Inc.","JAC","Jackson, WY: Jackson Hole",67.00,13.00,3.78,0.20,5.08,0.00,3.95,2.00,0.00,669.00,172.00,8.00,198.00,0.00,291.00,
2004,1,"DL","Delta Air Lines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",133.00,29.00,11.74,0.06,6.75,0.00,10.45,2.00,0.00,1280.00,478.00,3.00,201.00,0.00,598.00,
2004,1,"DL","Delta Air Lines Inc.","JAX","Jacksonville, FL: Jacksonville International",369.00,60.00,17.10,0.03,19.82,0.00,23.05,4.00,0.00,2435.00,795.00,3.00,621.00,0.00,1016.00,
2004,1,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",899.00,200.00,40.84,4.79,120.50,0.00,33.87,6.00,1.00,7151.00,2029.00,177.00,3791.00,0.00,1154.00,
2004,1,"DL","Delta Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",720.00,192.00,43.08,3.62,104.45,0.00,40.86,1.00,0.00,7583.00,2194.00,208.00,3287.00,0.00,1894.00,
2004,1,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",1141.00,266.00,63.53,8.73,153.03,0.00,40.70,6.00,2.00,9878.00,2605.00,380.00,5024.00,0.00,1869.00,
2004,1,"DL","Delta Air Lines Inc.","LEX","Lexington, KY: Blue Grass",119.00,22.00,4.06,0.70,8.58,0.00,8.66,4.00,0.00,847.00,132.00,32.00,184.00,0.00,499.00,
2004,1,"DL","Delta Air Lines Inc.","LGA","New York, NY: LaGuardia",1907.00,407.00,65.03,4.03,280.19,1.53,56.22,76.00,0.00,16764.00,2335.00,118.00,10953.00,137.00,3221.00,
2004,1,"DL","Delta Air Lines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",117.00,26.00,9.14,0.14,8.27,0.00,8.45,1.00,1.00,889.00,340.00,3.00,235.00,0.00,311.00,
2004,1,"DL","Delta Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",395.00,88.00,15.95,3.79,47.27,0.00,20.98,11.00,0.00,3779.00,643.00,450.00,1475.00,0.00,1211.00,
2004,1,"DL","Delta Air Lines Inc.","MCO","Orlando, FL: Orlando International",1381.00,212.00,49.92,8.91,110.45,0.97,41.76,5.00,1.00,8209.00,2268.00,462.00,3556.00,57.00,1866.00,
2004,1,"DL","Delta Air Lines Inc.","MDW","Chicago, IL: Chicago Midway International",155.00,40.00,6.99,0.20,25.32,0.00,7.48,7.00,1.00,1421.00,253.00,7.00,838.00,0.00,323.00,
2004,1,"DL","Delta Air Lines Inc.","MEM","Memphis, TN: Memphis International",244.00,53.00,11.04,0.22,23.07,0.00,18.67,3.00,0.00,1795.00,393.00,8.00,536.00,0.00,858.00,
2004,1,"DL","Delta Air Lines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",121.00,25.00,5.09,0.00,9.94,0.00,9.97,2.00,0.00,1172.00,302.00,0.00,429.00,0.00,441.00,
2004,1,"DL","Delta Air Lines Inc.","MIA","Miami, FL: Miami International",372.00,92.00,30.47,0.51,42.09,0.00,18.93,1.00,0.00,3034.00,1021.00,22.00,1070.00,0.00,921.00,
2004,1,"DL","Delta Air Lines Inc.","MKE","Milwaukee, WI: General Mitchell International",210.00,40.00,9.67,0.26,23.53,0.00,6.54,3.00,0.00,1761.00,782.00,17.00,716.00,0.00,246.00,
2004,1,"DL","Delta Air Lines Inc.","MLB","Melbourne, FL: Melbourne International",119.00,24.00,4.75,1.56,5.72,0.00,11.97,1.00,0.00,1153.00,238.00,71.00,164.00,0.00,680.00,
2004,1,"DL","Delta Air Lines Inc.","MOB","Mobile, AL: Mobile Regional",147.00,28.00,7.30,1.77,12.53,0.00,6.40,6.00,0.00,929.00,261.00,54.00,296.00,0.00,318.00,
2004,1,"DL","Delta Air Lines Inc.","MSO","Missoula, MT: Missoula International",11.00,6.00,1.00,0.22,2.31,0.00,2.48,0.00,0.00,275.00,20.00,15.00,99.00,0.00,141.00,
2004,1,"DL","Delta Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",363.00,109.00,24.18,2.85,68.21,0.00,13.76,4.00,0.00,3879.00,1136.00,110.00,2081.00,0.00,552.00,
2004,1,"DL","Delta Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",432.00,85.00,19.39,0.70,49.55,0.00,15.37,7.00,0.00,3376.00,970.00,25.00,1584.00,0.00,797.00,
2004,1,"DL","Delta Air Lines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",18.00,3.00,1.47,0.63,0.00,0.00,0.90,0.00,0.00,65.00,32.00,15.00,0.00,0.00,18.00,
2004,1,"DL","Delta Air Lines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",68.00,22.00,3.58,1.51,14.70,0.00,2.22,2.00,0.00,707.00,233.00,30.00,382.00,0.00,62.00,
2004,1,"DL","Delta Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",31.00,9.00,3.75,0.00,4.34,0.00,0.91,0.00,1.00,565.00,295.00,0.00,139.00,0.00,131.00,
2004,1,"DL","Delta Air Lines Inc.","OKC","Oklahoma City, OK: Will Rogers World",107.00,37.00,8.84,1.96,14.90,0.00,11.30,1.00,1.00,1626.00,594.00,66.00,378.00,0.00,588.00,
2004,1,"DL","Delta Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",62.00,20.00,6.06,0.03,10.34,0.00,3.58,1.00,0.00,642.00,193.00,2.00,265.00,0.00,182.00,
2004,1,"DL","Delta Air Lines Inc.","ONT","Ontario, CA: Ontario International",121.00,32.00,7.99,0.11,15.15,0.00,8.75,1.00,0.00,1135.00,305.00,5.00,420.00,0.00,405.00,
2004,1,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",545.00,253.00,26.69,2.80,198.22,0.00,25.29,45.00,0.00,13209.00,1718.00,226.00,9619.00,0.00,1646.00,
2004,1,"DL","Delta Air Lines Inc.","ORF","Norfolk, VA: Norfolk International",241.00,42.00,16.48,0.17,12.52,0.00,12.83,4.00,0.00,1741.00,696.00,15.00,517.00,0.00,513.00,
2004,1,"DL","Delta Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",650.00,126.00,21.06,6.44,51.58,1.00,45.92,4.00,0.00,5425.00,881.00,397.00,2016.00,15.00,2116.00,
2004,1,"DL","Delta Air Lines Inc.","PDX","Portland, OR: Portland International",314.00,61.00,14.09,2.61,34.25,0.00,10.05,30.00,3.00,2801.00,478.00,239.00,1365.00,0.00,719.00,
2004,1,"DL","Delta Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",513.00,97.00,27.60,0.42,51.86,0.00,17.12,15.00,0.00,4261.00,1150.00,16.00,2286.00,0.00,809.00,
2004,1,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",334.00,78.00,20.14,2.02,39.39,0.00,16.45,3.00,1.00,3400.00,1159.00,166.00,1295.00,0.00,780.00,
2004,1,"DL","Delta Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",217.00,47.00,8.08,0.44,21.89,0.00,16.59,4.00,1.00,1737.00,350.00,28.00,522.00,0.00,837.00,
2004,1,"DL","Delta Air Lines Inc.","PNS","Pensacola, FL: Pensacola International",181.00,42.00,10.48,1.06,11.87,0.00,18.58,2.00,0.00,1814.00,469.00,195.00,365.00,0.00,785.00,
2004,1,"DL","Delta Air Lines Inc.","PSC","Pasco/Kennewick/Richland, WA: Tri Cities",10.00,3.00,1.40,1.00,0.60,0.00,0.00,1.00,0.00,233.00,32.00,189.00,12.00,0.00,0.00,
2004,1,"DL","Delta Air Lines Inc.","PSP","Palm Springs, CA: Palm Springs International",31.00,2.00,1.00,0.00,0.46,0.00,0.54,0.00,0.00,46.00,20.00,0.00,12.00,0.00,14.00,
2004,1,"DL","Delta Air Lines Inc.","PVD","Providence, RI: Theodore Francis Green State",216.00,42.00,17.00,0.43,17.06,0.00,7.51,3.00,0.00,1820.00,889.00,12.00,595.00,0.00,324.00,
2004,1,"DL","Delta Air Lines Inc.","PWM","Portland, ME: Portland International Jetport",122.00,21.00,8.14,0.00,8.06,0.00,4.80,2.00,0.00,809.00,284.00,0.00,278.00,0.00,247.00,
2004,1,"DL","Delta Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",429.00,88.00,29.65,2.55,34.99,0.00,20.81,11.00,1.00,3084.00,1211.00,101.00,959.00,0.00,813.00,
2004,1,"DL","Delta Air Lines Inc.","RIC","Richmond, VA: Richmond International",239.00,48.00,16.51,0.07,13.62,0.00,17.79,12.00,0.00,1818.00,689.00,5.00,526.00,0.00,598.00,
2004,1,"DL","Delta Air Lines Inc.","RSW","Fort Myers, FL: Southwest Florida International",437.00,97.00,23.57,4.59,44.55,0.69,23.59,1.00,0.00,4083.00,1153.00,320.00,1574.00,45.00,991.00,
2004,1,"DL","Delta Air Lines Inc.","SAN","San Diego, CA: San Diego International",432.00,88.00,27.03,2.48,45.37,0.00,13.12,3.00,0.00,2920.00,1025.00,80.00,1330.00,0.00,485.00,
2004,1,"DL","Delta Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",277.00,72.00,12.72,1.29,34.07,0.00,23.92,6.00,0.00,2789.00,596.00,52.00,1038.00,0.00,1103.00,
2004,1,"DL","Delta Air Lines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",263.00,46.00,9.93,1.03,22.26,0.00,12.77,4.00,0.00,1460.00,423.00,32.00,494.00,0.00,511.00,
2004,1,"DL","Delta Air Lines Inc.","SDF","Louisville, KY: Louisville International-Standiford Field",208.00,34.00,7.35,0.74,12.05,0.00,13.87,9.00,0.00,1354.00,257.00,62.00,351.00,0.00,684.00,
2004,1,"DL","Delta Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",470.00,109.00,17.74,1.88,73.78,0.00,15.60,7.00,1.00,4587.00,815.00,169.00,2835.00,0.00,768.00,
2004,1,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",603.00,180.00,27.95,5.55,123.05,0.00,23.44,15.00,0.00,7357.00,1512.00,335.00,4125.00,0.00,1385.00,
2004,1,"DL","Delta Air Lines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",145.00,36.00,9.12,0.90,17.94,0.00,8.05,1.00,0.00,1280.00,399.00,34.00,494.00,0.00,353.00,
2004,1,"DL","Delta Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",163.00,34.00,8.15,1.38,22.28,0.00,2.19,1.00,1.00,1036.00,335.00,31.00,578.00,0.00,92.00,
2004,1,"DL","Delta Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",3012.00,756.00,163.51,33.04,427.21,1.60,130.64,38.00,1.00,31310.00,8466.00,2516.00,13218.00,100.00,7010.00,
2004,1,"DL","Delta Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",155.00,48.00,12.80,0.55,26.17,0.00,8.48,0.00,0.00,1822.00,644.00,13.00,717.00,0.00,448.00,
2004,1,"DL","Delta Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",265.00,56.00,10.92,0.43,33.08,0.00,11.57,1.00,1.00,1989.00,488.00,13.00,890.00,0.00,598.00,
2004,1,"DL","Delta Air Lines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",151.00,32.00,7.29,0.00,14.19,0.00,10.53,2.00,0.00,1088.00,243.00,0.00,404.00,0.00,441.00,
2004,1,"DL","Delta Air Lines Inc.","STL","St. Louis, MO: Lambert-St. Louis International",228.00,52.00,18.06,0.91,22.71,0.00,10.31,18.00,0.00,2048.00,789.00,120.00,723.00,0.00,416.00,
2004,1,"DL","Delta Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",56.00,11.00,0.35,0.00,9.19,0.00,1.46,0.00,0.00,373.00,8.00,0.00,283.00,0.00,82.00,
2004,1,"DL","Delta Air Lines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",62.00,21.00,1.31,0.26,13.42,0.00,6.01,0.00,0.00,583.00,33.00,26.00,263.00,0.00,261.00,
2004,1,"DL","Delta Air Lines Inc.","TLH","Tallahassee, FL: Tallahassee International",154.00,23.00,8.37,1.06,8.72,0.00,4.85,1.00,0.00,817.00,290.00,38.00,240.00,0.00,249.00,
2004,1,"DL","Delta Air Lines Inc.","TPA","Tampa, FL: Tampa International",955.00,156.00,40.05,8.12,59.31,0.00,48.52,6.00,1.00,6848.00,1745.00,296.00,2339.00,0.00,2468.00,
2004,1,"DL","Delta Air Lines Inc.","TUL","Tulsa, OK: Tulsa International",104.00,30.00,7.59,1.05,16.36,0.00,5.01,2.00,1.00,1123.00,327.00,20.00,369.00,0.00,407.00,
2004,1,"DL","Delta Air Lines Inc.","TUS","Tucson, AZ: Tucson International",62.00,14.00,3.04,0.00,7.10,0.00,3.86,1.00,0.00,452.00,68.00,0.00,169.00,0.00,215.00,
2004,1,"DL","Delta Air Lines Inc.","TYS","Knoxville, TN: McGhee Tyson",118.00,27.00,7.69,0.27,10.94,0.00,8.10,2.00,0.00,1143.00,489.00,13.00,264.00,0.00,377.00,
2004,1,"DL","Delta Air Lines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",88.00,20.00,6.39,0.50,4.30,0.00,8.81,1.00,2.00,1025.00,245.00,11.00,353.00,0.00,416.00,
2004,2,"DL","Delta Air Lines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",174.00,26.00,5.93,1.20,13.95,0.00,4.91,1.00,0.00,1191.00,329.00,146.00,438.00,0.00,278.00,
2004,2,"DL","Delta Air Lines Inc.","ALB","Albany, NY: Albany International",203.00,54.00,18.91,1.25,12.04,0.00,21.80,4.00,0.00,2751.00,1063.00,156.00,407.00,0.00,1125.00,
2004,2,"DL","Delta Air Lines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",58.00,12.00,1.81,0.00,7.96,0.00,2.23,0.00,0.00,502.00,52.00,0.00,203.00,0.00,247.00,
2004,2,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",16555.00,5778.00,621.72,80.51,4091.27,3.33,981.18,442.00,11.00,311949.00,46086.00,6213.00,199891.00,122.00,59637.00,
2004,2,"DL","Delta Air Lines Inc.","AUS","Austin, TX: Austin - Bergstrom International",203.00,69.00,17.45,0.06,28.42,0.00,23.07,4.00,0.00,3531.00,1207.00,1.00,806.00,0.00,1517.00,
2004,2,"DL","Delta Air Lines Inc.","BDL","Hartford, CT: Bradley International",551.00,124.00,30.31,0.96,58.59,0.00,34.13,7.00,1.00,4657.00,1175.00,67.00,1674.00,0.00,1741.00,
2004,2,"DL","Delta Air Lines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",286.00,77.00,12.03,1.58,32.24,0.00,31.15,10.00,0.00,3104.00,700.00,110.00,986.00,0.00,1308.00,
2004,2,"DL","Delta Air Lines Inc.","BNA","Nashville, TN: Nashville International",228.00,64.00,25.50,2.18,13.61,0.00,22.71,6.00,0.00,2714.00,1037.00,67.00,445.00,0.00,1165.00,
2004,2,"DL","Delta Air Lines Inc.","BOI","Boise, ID: Boise Air Terminal",58.00,3.00,0.32,0.00,2.68,0.00,0.00,0.00,0.00,68.00,7.00,0.00,61.00,0.00,0.00,
2004,2,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1477.00,244.00,57.17,5.75,115.54,0.00,65.55,17.00,1.00,10218.00,3022.00,339.00,3610.00,0.00,3247.00,
2004,2,"DL","Delta Air Lines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",58.00,25.00,6.35,1.07,14.28,0.00,3.30,1.00,1.00,894.00,320.00,46.00,343.00,0.00,185.00,
2004,2,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",431.00,117.00,33.82,4.46,30.92,0.00,47.80,11.00,0.00,4965.00,1330.00,223.00,974.00,0.00,2438.00,
2004,2,"DL","Delta Air Lines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",58.00,15.00,1.07,0.00,10.34,0.00,3.59,0.00,0.00,390.00,31.00,0.00,232.00,0.00,127.00,
2004,2,"DL","Delta Air Lines Inc.","CAE","Columbia, SC: Columbia Metropolitan",116.00,26.00,3.37,1.15,6.51,0.00,14.96,8.00,0.00,1646.00,178.00,264.00,262.00,0.00,942.00,
2004,2,"DL","Delta Air Lines Inc.","CHS","Charleston, SC: Charleston AFB/International",152.00,44.00,7.48,1.00,11.45,0.00,24.07,11.00,0.00,2638.00,531.00,70.00,404.00,0.00,1633.00,
2004,2,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",290.00,79.00,30.36,1.58,19.26,0.00,27.79,15.00,0.00,3711.00,1282.00,203.00,553.00,0.00,1673.00,
2004,2,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",232.00,62.00,17.70,2.33,18.94,0.00,23.04,16.00,0.00,3235.00,819.00,361.00,756.00,0.00,1299.00,
2004,2,"DL","Delta Air Lines Inc.","CMH","Columbus, OH: Port Columbus International",277.00,57.00,16.66,1.54,14.09,0.00,24.71,3.00,0.00,3168.00,1041.00,57.00,518.00,0.00,1552.00,
2004,2,"DL","Delta Air Lines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",58.00,19.00,3.65,0.65,12.11,0.00,2.59,1.00,0.00,861.00,170.00,152.00,336.00,0.00,203.00,
2004,2,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",4336.00,568.00,128.31,9.46,277.20,0.00,153.03,84.00,7.00,24210.00,7002.00,950.00,8243.00,0.00,8015.00,
2004,2,"DL","Delta Air Lines Inc.","DAB","Daytona Beach, FL: Daytona Beach International",145.00,63.00,13.33,0.85,14.27,0.00,34.55,0.00,0.00,3833.00,655.00,62.00,517.00,0.00,2599.00,
